岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
高级算法工程师,成都-郫都,20k-35k·13薪,5-10年,本科,"['3GPP', '5G/6G', 'MATLAB/C', 'R16/R17', 'GGE', 'WCDMA', 'LTE/NR']",中仪科技(成都)有限公司,电子/半导体/集成电路,100-299人,"职位描述
3GPP5G/6GMATLAB/CR16/R17GGEWCDMALTE/NR
一、岗位职责
1、3GPP 5G/6G协议解读；
2、负责公司底层算法的设计、仿真与验证；
3、使用Matlab/C进行算法建模及其测试；
4、跟踪3GPP R16/R17 5G标准化进展、预判未来5G标准化演进方向；
5、根据3GPP中提供的4G/5G算法，在Matlab中建立模型，并根据需要做出适当调整，获得预期的结果。输出算法设计说明，方便下游角色迅速转化为嵌入式软件或FPGA逻辑代码。
6、根据产品需求提出算法需求完成算法设计与仿真。
二、任职要求
1、本科以上学历，通信、电子信息工程等相关专业毕业；
2、从业经验5年以上；
3、熟悉GGE/WCDMA/LTE/NR无线业务，熟悉3GPP协议；
4、深入理解无线通信原理，精通通信数字信号处理、调制/解调，上/下变
频，数字滤波器；
5、熟练使用Matlab进行算法仿真，熟悉4G/5G Simulink工具箱使用；
6、可以根据仿真工具，调整相关参数，优化通信系统性能；
7、CET-6以上、较强的英文读写能力，能熟练阅读英文的技术文档。
三、上班时间
周一至周五早上9:00-下午18:00，周末双休，五险一金
职位福利：五险一金、绩效奖金、带薪年假、定期团建、年底双薪、餐补、大牛带队、周末双休",2023-12-31,智联
算法工程师-J127586,成都,12k-18k,3-5年,硕士,"['C++', '网格算法', '有限体积算法']",四川大学,,无,"职位描述
C++网格算法有限体积算法
岗位职责
1. 调研分析国内外 CAE 解算器相关数值算法与模型发展趋势；
2. 进行数值算法与模型适应场合及其技术特点分析；
3. 按照软件功能需求，设计、优化和完善相应数值算法；
4. 按照软件的面向对象设计思想进行算法共性抽象；
5. 编写软件算法设计手册和算法模块开发说明书
6. 参与算法相关 CAE 软件开发测试与验证；
7. 分析评估中心软件的算法置信度并提出改进完善方案
8. 分析与算法相关 CAE 需求、难点、痛点问题并提出发展建议；
9. 与 CAE 软件设计人员协同开展软件需求分析与总体设计。
任职资格
1. 数学、力学、机械或计算机仿真相关专业，硕士及以上学历。
2. 熟悉 CFD 相关算法和模型，有深厚的数学建模与模拟功底。
3. 熟悉 C++编程语言或 MATLAB，掌握算法验证的方法和工具。
4. 对主流 CFD 软件有深入了解，熟练使用典型 CFD 软件。
5. 有三年以上面向对象程序设计经验或大型数值模拟程序开发经
验。
6. 熟悉高性能计算环境，掌握并行计算相关技术。
职位亮点：五险一金,通讯津贴",2023-12-02,智联
信息化建设研究员,成都-温江,15k-20k,3-5年,硕士,"['C++', 'Python', 'C语言', 'AI算法', '智慧公安']",恒信人力,"社团/组织/社会保障,专业技术服务",10000人以上,"职位描述
C++PythonC语言AI算法智慧公安
岗位职责：
1. 对正在建设的云控警务通APP（智慧公安应用）进行进一步升级，建设突发事件处置平台；
2. 完善感知源信息采集设备部署，结合感知源建设现状，对感知源布点工作进行查漏补缺；
3.建设人工智能（AI算法）整合平台，将各个公司的人工智能（AI算法）进行统一调用更好的满足公安业务的需要。
专业及学历要求：
计算机、人工智能及相关专业，硕士研究生及以上学历，并具有相对应学历的学位证书。国境外留学人员，应出具教育部留学服务中心认证学历、学位。
其他要求：
1.年龄在40岁（1983年11月13日及之后出生）及以下；
2.在分布式海量数据存储及处理技术、人工智能、分布式数据库系统技术、大规模分布式并行数据处理技术、视频智能分析技术和计算机网络及工程领域有特长或研究成果，熟练使用C、C++以及Python编程语言；
3.在人工智能领域有3年及以上研究经验；
4.有良好的职业素质和团队精神及沟通协调能力。
工资待遇:
年薪20万-35万，按相关规定购买五险一金。",2023-12-26,智联
高级算法工程师,成都-武侯,20k-30k,3-5年,硕士,"['矩阵类型数据', '图像处理算法']",万众壹芯,"医药制造,电子/半导体/集成电路,医疗设备/器械,检测/认证",100-299人,"职位描述
矩阵类型数据图像处理算法
岗位职责:
1. 负责基因测序仪测序信号分析软件算法，包括电子信号识别和提取、参数估计、最优化；
2. 对测序信号进行增强、分割、过滤等，转换成量化的碱基信号；
3. 根据测序信号的特征分析和建模，开发相关数据分析方法及软件；
4. 负责算法的研发和维护，包括方案设计，编程，调试和修订；
5. 与信号测试团队协调合作，提升原始数据质量以及算法准确率；
6. 相关算法的专利交底材料的书写；
7. 与公司其他技术部门进行及时的技术沟通，推进产品集成和整合；
8. 完成领导交办的其他工作
任职要求:
1. 信号与系统、自动化、计算机、电子工程、数学、统计、生物信息、物理等相关专业硕士或以上学历；
2. 3年以上相关工作经验；
3. 对CNN、RNN等深度学习算法有深入理解和研发经历，对矩阵类型数据分析，如图像处理算法有经验者优先考虑；
4. 精通一种或多种编程语言/工具，包括但不限于C/C++、python、R、shell、Matlab；
5. 熟悉常用算法设计，良好的编程习惯；
6. 有较好的英文阅读和书写能力；
7. 相关行业经验，如医疗影像、显微成像、超分辨成像经验优先考虑；
8. 对生物序列数据分析有经验者优先考虑；
9. 懂得医疗器械质量体系及法规者优先；
10. 具备强烈的责任心与良好的团队合作精神及学习能力
职位福利：五险一金、加班补助、定期体检、节日福利、每年多次调薪、周末双休",2023-12-14,智联
AI算法工程师,杭州-余杭,20k-30k,经验不限,本科,"['TensorFlow', '自然语言处理', 'NLP', 'Transformer']",诚迈科技,,无,"职位描述
TensorFlow自然语言处理NLPTransformer
岗位职责
1. 负责大模型、AIGC内容安全的优化工作，优化内容审核模型，制定和完善内容安全策略，及时修复线上的安全漏洞；
2. 安全漏洞处理：根据线上负反馈与抽检的badcase，对内容安全策略进行优化，对线上业务内容安全badcase优化闭环；
3. 内容安全策略制定：综合考虑舆情、时事政策、用户反馈等数据，利用数据分析、数据增强、语义相似度、知识增强等技术制定和优化内容安全策略；
4. 内容安全策略评测：通过设计测试用例，自动化评测安全策略的有效性，指导安全策略的优化。
5. 跟进舆情与法律监管最新要求，参与制定和完善内容安全标准和规范
6. 调研跟踪行业内容安全方案，尝试并落地到工作当中。
任职要求
1. 计算机、数学、统计、数据分析、大数据、AI安全等相关专业，本科及以上学历
2. 具备数据分析能力，掌握Python，熟练使用pandas等数据分析的库，精通正则表达式，具有一定的数据分析、数据挖掘的经验；
3. 具备良好的测试思维，可以举一反三地设计完备的测试用例，能对内容安全策略进行质量检测；
4. 具有良好的沟通能力与团队协作精神，主观能动性强，做事细心靠谱；
5. 有内容审核、AI安全能力工作经历者优先。",2023-12-31,智联
AI算法（熟悉建设与内容生产）+12-13K,杭州-余杭,薪资面议,1-3年,本科,"['CHATGPT', 'AI算法训练', '数据采集、数据标注', '数据集', '点状数据', '文生图', '图生图', 'AI智能']",中国平安,"银行,银行,投资/融资,证券/期货",10000人以上,"职位描述
CHATGPTAI算法训练数据采集、数据标注数据集点状数据文生图图生图AI智能
工作职责
1. 负责面向AI算法训练的语料（文本，多图像/音频）的数据生产和标注工作，包括但不限于数据采集、清洗、编/改写、分类、关系判断等需求。
2. 对接算法工程师数据内容建设需求，在理解需求的基础上，自行规划数据生产方案与执行链路，完成对应评估和方案落地；能够从宏观视角挖掘点状任务之间的关联性，配合算法建设体系化的高价值内容数据集。
3. 负责部分数据的质量检查工作，梳理出标注问题和生产难点，沉淀标注经验，并赋能上游提升标注质量与生产效率，推动需求保质保量按时回收。
学历及专业
1、本科及以上学历，2年工作经验及以上
2、知识面广泛，相对博学（不需要非常精通）优先
3、若有文学、编剧、内容策划、导演、编导、特效师等传媒专业背景或经验优先
4、对文字or图片or视频敏感，有洞察力，有较好的逻辑和框架性，有一定分析总结能力
5、熟练掌握Pyhonth或SQL语言优先
通用能力
1、有责任心，积极主动，有自己的想法和判断
2、学习能力强，对AI人工智能行业有兴趣且有意深耕，可以快速理解AI数据生产的底层逻辑，不断地更新自己的知识结构，提高自己的工作技能
3、团队协作能力强，沟通能力强，跨团队沟通推动效率高
4、可以清晰表达自己的观点，传递团队的价值和影响力
5、有一定抗压能力，可以应对多项目并行压力，思考更聪明的工作方法，提升工作效率",2023-12-27,智联
nlp算法工程师,杭州-余杭,20k-30k,经验不限,本科,['Python'],软通动力信息技术(集团)股份有限公司,,无,"职位描述
Python
岗位职责
1、负责日程、自动化等智能体相关的业务开发工作
2、参与业务落地过程中的策略开发和数据开发。
3.参与业务模型的端侧化落地
4.责任心强，有良好的沟通协作能力；积极向上、乐于学习新技术；
任职要求
1.本科及以上学历，计算机、人工智能、大数据、等相关专业；
2.有扎实的编程能力，优秀的工程能力和良好的编码习惯，熟悉Python，Java或其他编程语言.
3.熟悉机器学习、深度学习活大语言模型应用，
4.有以下经验之一者优先：
1）熟悉大语言模型训练、微调或者应用；
2）有多项模型或者算法优化在移动产品的应用经验，有端智能算法实际应用优先",2023-12-31,智联
AI算法工程师,杭州-余杭,25k-30k,3-5年,本科,"['舆情分析', '文本分析', '舆情监控']",南京瑞仕登人力资源有限公司,人力资源服务,100-299人,"职位描述
舆情分析文本分析舆情监控
岗位职责：
1. 负责大模型、AIGC内容安全的优化工作，优化内容审核模型，制定和完善内容安全策略，及时修复线上的安全漏洞；
2. 安全漏洞处理：根据线上负反馈与抽检的badcase，对内容安全策略进行优化，对线上业务内容安全badcase优化闭环；
3. 内容安全策略制定：综合考虑舆情、时事政策、用户反馈等数据，利用数据分析、数据增强、语义相似度、知识增强等技术制定和优化内容安全策略；
4. 内容安全策略评测：通过设计测试用例，自动化评测安全策略的有效性，指导安全策略的优化。
5. 跟进舆情与法律监管最新要求，参与制定和完善内容安全标准和规范6. 调研跟踪行业内容安全方案，尝试并落地到工作当中。
岗位要求：
1. 计算机、数学、统计、数据分析、大数据、AI安全等相关专业，本科及以上学历
2. 具备数据分析能力，掌握Python，熟练使用pandas等数据分析的库，精通正则表达式，具有一定的数据分析、数据挖掘的经验；
3. 具备良好的测试思维，可以举一反三地设计完备的测试用例，能对内容安全策略进行质量检测；
4. 具有良好的沟通能力与团队协作精神，主观能动性强，做事细心靠谱；
5. 有内容审核、AI安全能力工作经历者优先。",2023-12-31,智联
AI算法工程师,杭州,20k-30k·13薪,3-5年,本科,"['深度学习', '视觉图像算法']",杭州思元智能科技有限公司,"仪器仪表制造,仪器仪表制造",100-299人,"职位描述
深度学习视觉图像算法
技能要求：
机器学习
技能要求：
算法
职责描述：
1. 基于客户需求，开发工业测试设备视觉检测算法。
2. 基于设备商业特性需要，优化现有视觉算法。
3. 算法完成开发后的性能自测及报告，开发过程文档，使用说明文档编写。
4. 算法开发完成以后，提交测试验收，缺陷跟踪及问题解决。
5. 在有必要的情况下，到客户生产现场提供开发，调试，验证, 设备操作培训和技术支持。
任职要求：
1. 计算机科学，应用数学，自动化专业本科及以上学历，硕士为佳
2.有AOI(自动光学检测)行业使用Machine Learning(机器学习）开发外观缺陷检测的经验。
3. 熟练使用至少一款编程语言（2年以上编程经验， 最好是C#，C++次之）
4. 熟练使用至少一款视觉库软件。
5. 具备独立完成软件开发，调试的能立。具备团队合作的能力。
6. 有软件开发质量管理流程经验，软件版本管理经验为加分项。
7. 有自动化测试设备应用软件成功开发经验为加分项。
8. 有机器视觉算法开发经验为加分项。
9. 有人工智能项目经验为加分项。
职位福利：五险一金、绩效奖金、带薪年假、节日福利、周末双休、餐补、定期团建",2023-12-25,智联
算法工程师,杭州-滨江,15k-30k·14薪,经验不限,本科,"['视觉图像算法', '自然语言处理', '推荐算法', '机器人算法', '视频算法', '搜索算法', '语音算法', 'PyTorch', 'TensorFlow', 'Python']",外企德科,,无,"职位描述
视觉图像算法自然语言处理推荐算法机器人算法视频算法搜索算法语音算法PyTorchTensorFlowPython
岗位职责
1、 紧跟算法前沿，洞察学界/业界相关技术方向的最新成果和发展趋势，面向客户应用场景实现技术创新和突破；
2、 理解公司内外部客户需求，定义痛点问题，识别关键路径，面向商用成功探索预研可行的技术方案；
3、 与全球范围内相关方向的顶尖老师沟通交流、识别合作技术点并联合创新；
4、 负责AI完整系统架设和搭建、性能和内存的深度优化。
岗位要求
1、 有CV或NLP算法基础和视觉算法相关业务/研究经历；
2、 熟练使用Python/C/C++至少一种编程语言，熟练使用Pytorch/Tensorflow/Mindspore等至少一种主流训练框架。
3、 具备良好的协调、沟通和团队协作能力；
4、 具备开阔的研究视野，有创新、探索的热情和攻克难题的坚韧。",2023-12-22,智联
AI算法工程师,杭州-滨江,15k-25k·14薪,1-3年,硕士,"['深度学习算法', '视觉图像算法', '视频算法', 'PyTorch', 'TensorFlow']",浙江宇视科技有限公司,,无,"职位描述
深度学习算法视觉图像算法视频算法PyTorchTensorFlow
1、深入研究AIGC领域大模型知识，跟进AIGC的最新进展，
2、研究方向包括但不限于分类、检测、行为分析等
3、负责模型的训练、蒸馏、裁剪等相关事宜
4、负责模型的训练及优化，探究模型的落地方式
岗位要求：
1、硕士及以上学历，3年以上深度学习相关经验
2、熟练掌握Pytorch、Tensorflow框架，有较强的编码能力
3、有较丰富的CV领域模型训练经验
4、有丰富的模型蒸馏或模型裁剪经验者优先，
5、较强的沟通能力及责任心",2023-12-20,智联
AI算法工程师,杭州-临平,25k-40k·15薪,经验不限,博士,[],晨伫(杭州)生物科技有限责任公司,"医药制造,人工智能,学术/科研",0-20人,"职位描述
岗位职责
领导AI算法研究团队；
基于业务需求，分析实际问题，提供算法解决方案，完成AI算法设计；
为各研发组提供AI技术支持；
不断改善AI模型，紧跟人工智能发展趋势；
撰写科研论文；
任职要求
拥有计算机、数学、人工智能等专业博士学历；
熟悉人工智能领域的各种算法原理和相关理论；
有过生成式模型项目经验，例如diffusion，VAE，GAN等；
逻辑思维清晰，能够快速了解业务需求；
独立工作，具备领导团队能力；
职位福利：弹性工作、创业公司、周末双休、出差补贴、年轻化团队
职位亮点：创新药物研发行业，与诺奖得主共事",2023-12-27,智联
算法工程师（AI 大数据 图像 智能车）,杭州-滨江,20k-40k·16薪,经验不限,本科,[],外企德科,,无,"职位描述
岗位职责
我们致力于软件算法的研究设计，通过算法大幅改善产品体验和性能效率
1、可以对单点算法性能做出极致优化，或具备全局视野，能从 E2E考虑算法应用竞争力体现;
2、负责移动终端设备人工智能、大数据挖掘算法和解决方案的研究、设计、验证和交付;
3、 对传感器在专业运动健康、生物识别、情景感知等技术做出优秀的用户体验。
岗位要求
1、具备人工智能AI算法、大数据算法、数据结构算法设计和开发能力;
2、具备前沿人工智能技术跟踪和业界趋势的跟踪和算法应用能力;
3、至少掌握Java/Python/C其中一种开发语言，掌握Hadoop开源工具使用更佳;
4、至少掌握一种数据挖掘工具和深度模型训练工具,如 Tensorflow.caffe.matlab;
5、具备较强的动手实践能力,能够快速把想法用算法程序的实现;
6、具备挑战不可能的精神和创新意识，主动担责，攻坚破难;
7、具备良好的团队合作精神，善于沟通。",2023-12-31,智联
算法工程师,杭州-余杭,12k-20k·14薪,3-5年,本科,[],上海亿保健康管理有限公司,"医药批发/零售,保险",1000-9999人,"职位描述
【工作职责】
1. 从事文档场景或自然场景算法的需求，主要是图像算法和部分nlp处理；
2. 参与OCR相关模型和产品的研发、优化、裁剪、部署和升级工作；
3. 优化已有算法和系统；或者为解决实际业务场景问题而进行算法研究；
4. 跟踪人工智能的前沿进展，将其工程化应用到公司相关产品和系统上，实现效果、性能等各方面的优化。
【任职要求】
1. 熟练掌握机器学习、深度学习相关框架一种或者多种，如Tensorflow、Pytorch、Caffe等；
2. 在OCR或计算机视觉领域有深入了解，熟悉文本检测、文本识别等核心算法如crnn，db等；
3. 熟悉计算机视觉相关技术，了解文档图像版面分析、矫正、去噪等技术和方法；
5. 了解文档场景传统图像算法 滤波，fft，线性插值等
6. 精通Python编程，具有python或C++等语言的项目开发经验；
7. 良好的英文阅读能力，能快速阅读并理解国内外相关领域文献。
【福利待遇】
1、薪资：12-20k，14薪，餐补660元/月
2、每年1-2次加薪机会；
3、入职缴纳五险一金，员工福利平台；
4、上班时间：8：30-17：30，周末双休，正常国家法定节假日；
5、提供广阔的晋升平台及定制培训计划。",2023-12-27,智联
算法工程师,杭州-余杭,15k-25k,1-3年,硕士,"['PyTorch', 'Theano', 'PaddlePaddle']",江苏瞭望神州大数据科技有限公司,计算机软件,100-299人,"职位描述
PyTorchTheanoPaddlePaddle
1、方向一：负责CV算法/空间定位算法的技术研究、原型验证、商业落地；具备良好的数理基础，熟悉SLAM方向斜射测量、雷达测距等定位算法
2、方向二：负责AIGC/NLP AI应用软件版本的需求分析、特性设计及开发验证；熟悉常用数据处理和数据分析方法，有一定的统计学基础，熟练使用pandas、numpy等进行数据处理，具备大数据处理相关经验；
任职要求：
1.计算机、数学、统计学等相关理工科专业，具有地理信息系统专业背景优先；
2.具有软件开发1年以上经验，熟悉Python、C++至少一种编程语言，熟悉Linux，具备扎实的编程基础和良好的编程习惯；
3.熟练使用torch、tensorflow/keras/caffe等进行机器学习或者深度学习算法处理；
4.具有良好的英文阅读能力",2023-12-26,智联
软开/软测/Ai技术开发/AI算法工程师,杭州-滨江,18k-35k·14薪,经验不限,本科,"['Python', 'C++', 'Java']",外企德科,,无,"职位描述
PythonC++Java
岗位优势：
双休、全额六险一金、14-16薪、每年1-2次升职调薪机会、带薪年假、试用期不打折、一年后可转岗正编、有大佬导师带教、有适应期
岗位地域：
上海、南京、北京、深圳、杭州、南京、西安、成都、武汉、东莞
岗位类别：
Java、测试、C++、C、嵌入式操作系统、前端、安卓、iOS、大数据开发等
可匹配的项目：存储、云计算、人工智能、智能驾驶、音视频、实验室、芯片、BPIT等
工作时间：弹性打卡，周末双休，每天早上9点上班，12-2点午休2小时，提供免费夜宵，周三周五家庭日，月末最后一个周六上班双倍加班费。
通用岗位要求：
1、本科及以上学历，计算机、软件、通信等相关专业优先；
2、热爱编程，基础扎实，熟悉掌握但不限于C++/C/Python/java/JS/GO等编程语言中的一种或数种，有良好的编程习惯；
3、具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践；",2023-12-31,智联
AI算法（全国出差）,杭州-滨江,12k-22k,3-5年,本科,"['PyTorch', 'TensorFlow', 'Python', 'Java']",深圳市讯方技术股份有限公司,,无,"职位描述
PyTorchTensorFlowPythonJava
工作经验： 1、 具备AI基础知识，熟悉业界常见的AI框架和模型，有良好的沟通与协作能力；
2、 熟悉Python 或C++语言
3、 熟悉MindSpore、TensorFlow、PyTorch等一种或多种AI框架
4、有计算机视觉、人工智能领域顶会论文者优先。
4.接受出差
工作职责:
提供昇腾开发支持，支撑客户进行AI应用、模型迁移、开发；支撑客户对业务进行开发测试，帮助客户解决AI应用开发过程中遇到的各种疑难问题，支撑客户从软硬件等方面对业务系统进行性能分析与优化。
base西安，全国出差",2023-12-22,智联
nlp算法工程师,杭州-余杭,16k-22k,经验不限,大专,"['BERT', 'Python', 'LLM']",深圳市法本信息技术股份有限公司,"计算机软件,互联网,IT服务",1000-9999人,"职位描述
BERTPythonLLM
业务方向往AI方向靠，不是直接做算法，是调用阿里云的算法
业务场景：自动填表、拍照自动生成、知识库的问答、偏工程
岗位描述
1. 负责将 AI 能力落地应用于实际场景；构建建筑设计、工程管理、园区运营的相关垂直领域能力；
2. 使用大模型，进行文档处理，知识库构建，工具辅助；
3. 主要使用当前的模型能力，并进行场景扩展，调优；
4. 与产品团队合作，理解业务需求并将算法应用于实际产品中；
5. 进行算法性能评估和调优，确保系统的稳定性、可靠性和可扩展性；
6. 与其他研发同事合作，推动算法的业务落地。
岗位要求
1. 学历要求：计算机科学、数学或相关专业大专及以上学历。
2. 具备良好的问题解决能力，能够独立分析和解决复杂问题。
3. 具备良好的团队合作精神，能够与不同领域的团队成员进行有效沟通和协作。
4. 具备扎实的编程能力，熟悉 Python 编程语言，常用项目框架django，fastapi等；熟悉 LLM 工程应用、微调框架，langchain 等；
5. 有项目部署管理经验优先；如docker 镜像管理流水线部署，线上环境搭建，工程应用监控，系统资源性能分析优化；
6. 了解常见的机器学习和深度学习算法，大模型相关算法；
7. 熟悉自然语言处理（NLP）相关工具和技术优先，如NLTK、Stanford NLP、BERT；
8. 有文本抽取、分类、实体识别等NLP任务的经验者优先考虑。",2023-12-19,智联
算法工程师,杭州-余杭,25k-40k·13薪,5-10年,本科,"['实体识别', '文本分类', '信息抽取', 'LSTM', 'RNN', 'Attention', 'BERT', 'word2vec', '机器阅读理解', '聊天机器人', 'CRF']",北京霍因科技有限公司,"IT服务,网络/信息安全,云计算/大数据",20-99人,"职位描述
实体识别文本分类信息抽取LSTMRNNAttentionBERTword2vec机器阅读理解聊天机器人CRF
工作职责：
1. 负责开发、优化深度学习模型，满足产品需求；
2. 参与LLM大模型推理与训练效率优化项目，分析并解决性能瓶颈；
3. 与团队合作，确保算法模型的高质量部署与交付。
基本要求：
1. 精通Python语言，熟悉Docker容器化技术；
2. 深入了解TensorFlow、PyTorch、JAX等深度学习开发框架；
3. 了解自然语言处理的基本过程，对大规模模型数据处理、Pre-train、fine-tuning和RLHF实践经验；对Llama2、GPT系列、ChatGLM系列、Baichuan系列等LLM基本原理有深入了解，并具有Prompt实践背景；
4.了解Auto-GPT等主流Agent框架。
额外技能：
1. 熟悉业界常用推理引擎，具备引擎/算子研发或模型工业化部署经验，如：ncnn、mnn、TensorRT、OpenVINO、OneDNN、SNPE、TIDL等；
2. 基于算法及LLM的Prompt与Fine-tuning技术，能够打造安全产品AI解决方案，保证模型的准确度与稳定性；
3. 积极参与LLM大模型推理与训练效率优化项目，分析模型在推理和训练中的资源和性能瓶颈，并提出实施优化策略；
4. 对工程化有浓厚兴趣，善于钻研，具备良好的沟通能力与团队合作精神。",2023-12-21,智联
Java开发（AI算法方向）,杭州-滨江,20k-30k·14薪,3-5年,本科,"['后端开发', 'AI应用', '算法']",上海恒生聚源数据服务有限公司,"IT服务,证券/期货",500-999人,"职位描述
后端开发AI应用算法
职位描述：
1、负责产品技术方案设计和核心模块开发工作
2、负责AI应用核心模块的工程化；
3、负责算法的优化及性能调优；
任职要求：
1. 精通Java语言，Java基础扎实，熟练掌握IO、多线程、集合等基础框架，统招本科及以上学历，3年及以上工作经验；
2. 熟练使用主流框架（如：Spring/SpringBoot、SpringMVC、Dubbo等），并至少对其中一个的机制和核心代码有较深入的认识和理解；
3. 拥有较强的算法工程化能力；
4. 针对文件的富文本化经验是加分项；
5. 掌握常用的数据结构和设计模式，具备一定的系统分析与设计能力；
6. 责任心强，思维严谨，学习能力强，具有良好的计划、沟通、协作和抗压能力。",2023-12-13,智联
AI算法工程师,杭州-西湖,20k-35k,3-5年,本科,"['视觉图像算法', 'PyTorch', 'TensorFlow', 'OpenCV', 'Python', 'C/C++', 'Halcon', '图像处理', '机器视觉', '深度学习']",山东逐浪云华数字科技有限公司,"互联网,IT服务,计算机软件,互联网",0-20人,"职位描述
视觉图像算法PyTorchTensorFlowOpenCVPythonC/C++Halcon图像处理机器视觉深度学习
岗位职责：
1、负责图像处理、图像识别、目标检测、图像分割等计算机视觉算法在工业领域应用的研发工作。
2、参与核心产品中与计算机视觉相关的研发工作。
3、解决计算机视觉与深度学习算法在实际工业场景中的应用与优化问题。
4、负责相关算法的工程化部署实施落地。
职位要求：
工作地点不限：上海不限地点
1、 本科以上统招学历，具有计算机科学、图像处理、模式识别、机器学习、人工智能、数学等相关专业本科以上学历，掌握扎实的机器学习、计算机视觉、OCR的理论基础。
2、 3年以上设计和实践经验，熟悉图像处理、图像分割、目标检测，边缘提取，多语言文字识别等相关的算法，精通不同场景字符图标检测的自动化分类和算法方案的选择与实现，并在通用OCR引擎方面有扎实的研发经验。
3、 熟悉深度学习技术，精通一种以上深度学习开源框架，如TensorFlow、PyTorch等，能独立完成算法研发、测试和优化；
4、 扎实的工程实现能力，熟悉C++/Python；
5、 熟悉市场上常用的至少一种视觉软件（如:OpenCV, Halcon等）
6、 有较强的责任心和良好的沟通能力，能够快速定位并解决问题，学习能力强，跟进OCR前沿技术，进行技术难点攻关与前瞻研究。",2023-12-31,智联
算法工程师,杭州-滨江,20k-35k·14薪,经验不限,硕士,['C++'],光科芯图(北京)科技有限公司,电子/半导体/集成电路,20-99人,"职位描述
C++
【主要职责】
1. 针对计算软件技术需求，设计、开发并优化高性能的算法。
2. 深入研究集成电路领域的最新进展，为公司技术方向提供建议和方案。
3. 结合市场趋势和客户需求，优化现有算法，提高软件效率与稳定性。
4. 与开发团队紧密合作，将算法研究成果转化为软件产品。
5. 负责研究项目的整体架构和详细设计，并保持其领先性。
6. 发表高质量的研究论文，参与国际学术会议，加强行业影响力。
职位要求：
1. 硕士以上学历，专业背景为数学、物理、计算机科学或相关领域；包括不限于基础数学、计算数学、应用数学、运筹学与控制论、理论物理、凝聚态物理、光学、无线电物理、计算机系统结构、计算机软件与理论、计算机应用技术、力学-固体力学、力学-流体力学、化学-物理化学、天文学-天体测量与天体力学、大气科学-气象学、地球物理学-固体地球物理学、光学工程、材料学、电气工程-电工理论与新技术、信息与通信工程-信号与信息处理 ；2. 至少具有3年以上的相关算法研究和开发经验；包括不限于【优化算法、图形计算、图像计算、光学模型计算、PDE、矩阵、有限元等】算法有深入的了解和研究经验；具备【复杂系统数值算法设计及模拟经验】，例如电磁场、流体力学或热传导模拟、成像仿真等；3. 精通编程，必选【C/C++/fortran】，可选【python/matlab/mathematica/其他】;4. 熟悉并行编程环境，可选【MPI/OpenMP/OpenACC 等】；
5. 熟悉自己所在行业领域的工业软件和数值算法；
6. 实现算法并评估性能，执行数据驱动的优化和调优；
7. 通过在集群上分发或移植到 GPU 来加速代码；",2023-12-26,智联
AI算法工程师（Python，2024届）,杭州-临安,8k-16k,经验不限,本科,['Python'],浙江众合科技股份有限公司,"IT服务,计算机软件,客运服务",1000-9999人,"职位描述
Python
岗位职责:
1、设计、开发和优化基于人工智能技术的算法和模型，以解决公司业务和项目中的复杂问题。
2、进行深入的数据分析和处理，提取有效特征，构建高性能的机器学习模型，并进行模型训练和评估。
3、负责研究最新的人工智能技术和算法，并将其应用于现有项目中，以保持公司在技术上的领先地位。
4、参与团队协作，与软件工程师、数据工程师等合作，共同推动项目的进展和成果的实现。
5、参与技术文档的编写和整理，记录算法设计、实现及实验结果，确保项目的可追溯性和可复现性。
任职要求:
1、本科及以上学历，计算机科学、人工智能、数学等相关领域。
2、扎实的数据结构与算法基础，熟练掌握Python或其他相关编程语言。
3、具备深度学习、神经网络等相关领域的实际项目经验者优先。熟悉常用的机器学习框架，如TensorFlow、PyTorch等。
4、熟悉大语言模型及相关技术者优先。
5、出色的问题解决能力、沟通能力和团队合作精神。",2023-12-31,智联
算法工程师,杭州-滨江,15k-25k,经验不限,本科,[],河南爱收入科技有限公司杭州分公司,人力资源服务,100-299人,"职位描述
职责描述：
1、研究最新LLM的优缺点，结合业务场景进行选型；
2、基于LLM与知识库搭建插件；
3、基于LoRA和QLoRA等算法，对现有大模型进行进行pr-train、fine-tune、RLHF等；
4、研究图片、视频AIGC，基于业务场景进行改进；
任职要求:
1、大学本科及以上学历，计算机、通信、数学、统计、自动化等电子相关专业；
2、有扎实的编程基础，调试能力；
3、数学知识扎实，有一定机器学习基础；
4、逻辑思路清晰，工作认真负责，有进取心、钻研精神，善于思考，较强的分析和解决问题能力；团队协作精神；有较强的自驱力；
5、良好的学习和研究能力，能够独立查阅英文文献；",2023-12-22,智联
