深度学习,"""AI 算法架构师/leader（应用方向）- aPaaS 零代码/低代码业务-AIGC
上海/杭州/北京
1、带领团队一起开发AI驱动的下一代企业应用引擎；
2、跟进前沿趋势，能清晰规划模型应用方向的技术路线和团队布局；
3、统筹算法团队的研发迭代工作，并能带领团队拿到结果；
4、参与解决方案的制定，推动产品落地和PMF。
职位要求
1、本科及以上学历，计算机、软件相关专业，5年及以上研发工作经验，3年以上AI算法应用经验；
2、精通深度学习的实践方法，有把深度学习模型应用到大型产品和服务中去的丰富经验；熟悉Bert、GPT3等预训练模型，对相关任务技术有深入理解（如模型训练、prompt设计、 instruct微调、模型工程化等）；
3、熟悉模型增强技术(SFT/向量召回/RLHF/Prompts等)，有实践经验者优先；能阅读前沿论文，能预判1~3年的技术方向，并提炼和转化为团队的技术项目；
4、扎实的编程技术，熟悉 python/C++/Golang等编程语言；
5、良好的团队沟通和协作能力，有责任心，能组织团队攻坚开发。
"""
"AI算法
AI推理环境搭建
图像算法
TensorFlow
pytorch
MXNet","职责描述：
主流AI算法模型训练/推理环境搭建，AI算法模型服务化。
任职要求：
1、研究生以上学历；
2、对图像相关算法感兴趣，有图像预处理和后处理相关经验优先；
3、熟悉linux操作系统，会使用shell脚本优先；
4、较强表达和沟通能力，工作认真、严谨、敬业；
5、扎实Python/C++编程基础，tensorflow、pytorch、mxnet等深度学习框架使用经验优先。"
"python
视觉图像算法
TensorFlow/Caffe
深度学习
机器学习","岗位职责：
1．图形图像检测算法研究
2．基于图形图像的深度学习识别算法研究
3．深度学习模型优化
4. 应对工业实际生产进行硬件匹配选型
5．配合软件工程师实现产品化
6. GPU计算加速算法
7. 撰写相关设计文档
8. 调研算法开发需求
9. 场地支持
岗位要求：
1．硕士及以上学历
2. 计算机或者信号处理或者仪器仪表自动化等专业
3. 1-3年工作经验或者博士
4. 机器学习、深度学习、图像处理等领域工作或者项目经验
5．熟练使用TensorFlow/Caffe/MXNet/PyTorch中至少一种或多种深度学习框架
6. 深度理解AI算法实现过程数据收集、处理，模型训练等过程中的各类技巧
7. 了解CNN、LSTM、RNN等神经网络组件的原理
8. 具有独立完成AI算法训练与优化的能力"
"深度学习
Q-learning
算法开发","职责描述：
1、开展时间序列预测方面的人工智能算法开发，实现高容错率、高准确度能源需求预测；
2、在机器学习算法可解释性和预测质量提升方面进行研究，实现算法持续升级；
3、 配合软件工程师，进行算法封装和生产环境部署、调试；
任职要求：
1、国内外知名高校毕业生，硕士以上学历优先；
2、熟悉人工智能算法，尤其是在预测领域的机器学习、深度学习算法；
3、python功底扎实，了解R/Matlab/Java者优先；
4、踏实勤奋，乐于学习和创新"
,"岗位职责：
1、负责AI在工业领域的落地和探索；
2、负责AI前沿研究的规划；
3、熟悉AI图像算法最新技术前沿；
4、精通AI图像算法构建和优化；
5、管理公司AI团队的日常工作。
任职要求：
1、硕士以上学历，计算机及相关专业，英文阅读及沟通能力优秀，在计算机视觉领域顶会如CVPR、ICCV、ECCV等不少于2篇论文，3年以上工作经验，大厂、顶级研究团队背景优先；
2、熟练应用Python、PyTorch、TensorFlow、PaddlePaddle等，熟悉C/C++、Shell 、OpenCV、Docker、Triton Server、具有扎实的数学和计算机基础；
3、具备计算机视觉处理、深度学习工业检测场景等相关领域研究研发能力；熟悉CV 算法、机器视觉算法、图像识别算法、深度学习算法等；
4、在图像分类、目标检测、图像分割、人脸识别、姿态检测、OCR识别等有比较深的研究基础。熟知：CNN、卷积神经网络、NMS、SoftMax、FPN、anchor；熟练操纵部署：TensorRT 加速、Int8、边缘盒子部署（NVIDIA Jetson 系列），做过算法优化：模型压缩、模型蒸馏、模型剪枝、模型量化；
5、对工业AI感兴趣，能快速学习新技术，具有创新型驱动精神，同时具有良好代码风格和质量意识，善于解决问题和分析问题 ，乐于将人工智能技术应用到实际业务场景。"
"算法研究
机器视觉
自动驾驶
定位算法","职责描述：
1. 负责搭建无人平台通用智能算法训练框架，涵盖常见的无人平台AI算法，包括但不限于2D感知、3D感知、决策规划、通信定位等；
2. 负责搭建无人平台通用智能算法部署框架，并设计算法与中间件（如ROS2）的交互模式，开发并维护通用的接口与消息方案。
任职要求：
1. 统招研究生及以上学历，电子、计算机、软件工程、自动化等IT大类专业；
2. 具备IT界或无人平台（无人机、无人船、无人车、各类机器人）行业背景；
3. 3年以上AI算法开发和模型交付部署经验，精通 Python 语言和 PyTorch 框架；
4. 具备开源经验者优先，熟悉 mmlab、detectron2、pytorch-lightning等开源算法框架者优先；
5. 具备数据集整理、清洗、管理、规模训练经验者优先；
6. 熟悉神经网络模型与 ROS2、Apollo CyberRT 等中间件服务交互者优先；
7. 具备技术热情和探索精神，具备自驱力与责任感，具备较好的沟通表达和组织管理能力。"
"感知算法
感知机
PyTorch
Python
C++","岗位职责：
1、自动驾驶感知模块部署的工程架构，提升感知算法部署的工程质量以及产品化进程；
2、负责AI算法模型在嵌入式平台的优化，保证AI感知算法在嵌入式平台稳定运行；
3、AI感知后处理算法架构的设计与开发工作，保证后处理算法在嵌入式设备稳定运行。
任职资格:
1. 精通C/C++或者Python，熟悉多线程编程，内存管理，设计模式和Linux/Unix开发环境，对C11的语法特性有清晰的理解和认识；
2. 熟悉GPU硬件架构，熟悉tensorRT，精通CUDA，在深度学习计算框架等领域有丰富优化经验者优先；
3. 熟悉pytorch等主流Deep Learning训练框架；
4. 熟悉tda4，s32v234等车载嵌入式平台者优先
5. 有较强的进行代码调试和解决技术问题的能力；
6. 有较强的团队精神和沟通交流能力。"
AI,"岗位职责
1、根据需求调研相关的AI算法，应用现有算法解决具体AI应用中的问题，使用Paddle框架进行算法开发、训练、量化、推理；
2、负责知识图谱、机器视觉、信号特征识别、语音语义、自然语言等AI方向的算法调研、训练、推理和应用程序开发，按要求封装调用接口；
3、将现有算法移植到国产深度学习框架PaddlePaddle，在国产AI平台中进行训练和推理，并进行性能调优；
4、根据需求对算法模型进行剪枝、蒸馏、量化、压缩等轻量化操作并部署到嵌入式AI平台中进行推理；
5、编写相关算法研究报告、算法测试报告等文档，记录测试过程。
岗位要求：
1、统招硕士及以上学历，经验丰富者可放宽到本科；
2、精通C/C++或Python语言，掌握智能计算相关基础知识和基本理论；
3、熟悉Linux操作系统，熟练使用Ubuntu或Centos操作系统，有国产操作系统经验者优先；
4、有人工智能、计算机视觉等领域开发工作经验，至少熟悉PaddlePaddle、TensorFlow、Pytorch 、Caffe等框架中的两种，有PaddlePaddle使用经验者优先；
5、了解常见的深度学习算法，如：CNN、RNN、LSTM、Transformer等，熟悉常见算子，像计算密集型类算子、变换类算子；
6、有较强的学习能力和主观能动性，自主解决问题能力强，接受短期出差；
7、优秀的沟通协同能力，善于把握客户需求，能承受一定的工作压力。"
"算法研究
AI
深度学习","""职位描述
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"""
"TensorFlow
PyTorch
算法开发","职位描述
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"
"算法识别
模式识别
深度学习
算法研究
深度学习框架","1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
任职要求：
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历（硕士，2年以上工作经验，做手势人体识别算法）；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"
"深度学习
算法研究
深度学习框架","岗位职责：
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
任职要求：
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"
"算法开发
强化学习
深度学习
TensorFlow
PyTorch","工作职责
1、负责AI深度学习算法在AR/MR领域应用的研究和落地
2、主导手势交互、空间感知等功能的技术研发和产品化
3、推动AI算法在AR/MR领域上的前沿探索
任职要求
1、计算机、AI、电子、自动化等相关专业硕士及以上学历
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow始
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先;
4、有XR相关领域算法研发和产品化经验者优先;
5、有发表过CV方向高质量会议或期刊论文者优先有AI竞赛优胜经验者优先"
"深度学习
算法研究
深度学习框架","职位描述
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"
"深度学习
算法研究
深度学习框架","工作职责：
职位描述
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
任职要求：
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"
"深度学习
算法研究
深度学习框架","1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化、推动AI算法在AR/MR领域上的前沿探索。
任职要求：
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先"
"算法开发
算法优化
算法识别
机器视觉
深度学习
自动驾驶
大数据算法
成像算法
图像处理
强化学习","工作职责：
职位描述
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
任职要求：
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"
"深度学习
算法研究
深度学习框架","职位描述
1、负责 AI 深度学习算法在 AR/MR 领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动 AI 算法在 AR/MR 领域上的前沿探索。
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如 pytorch/tensorflow 等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有 XR 相关领域算法研发和产品化经验者优先；
5、有发表过 CV 方向高质量会议或期刊论文者优先；
6、有 AI 竞赛优胜经验者优先。"
"深度学习
算法研究
深度学习框架","""职位描述
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"""
"深度学习
算法研究
深度学习框架","职位描述
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"
"深度学习
算法研究
深度学习框架","职位描述
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"
"深度学习
算法研究
深度学习框架","职位描述
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；6、有AI竞赛优胜经验者优先。"
"XR
深度学习算法研发
空间感知
CV","职位描述
1、负责 AI 深度学习算法在 AR/MR 领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动 AI 算法在 AR/MR 领域上的前沿探索。
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如 pytorch/tensorflow 等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优
先；
4、有 XR 相关领域算法研发和产品化经验者优先；
5、有发表过 CV 方向高质量会议或期刊论文者优先；
6、有 AI 竞赛优胜经验者优先。"
"深度学习
算法研究
深度学习框架","职责描述：
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
任职要求：
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"
雷达成像,"职责描述：
1、将AI算法（yolo或其它算法）移植到比特大陆（算丰）边缘计算盒子，支持人、车、小动物、梯子等目标分类，支持区域入侵行为检测
2、盒子提供Web管理界面，包括设备管理、摄像机管理、区域划线与算法配置、系统管理（密码设置、固件与模型升级、系统时间）等功能，对外提供mqtt消息接口
3、盒子支持4路高清摄像机或红外热成像的rtsp/onvif接入方式，支持H.264/265编码格式
任职要求：
1、熟悉darknet,yolo等常用AI框架和算法
2、熟悉比特大陆（算丰）的边缘计算设备，有实际经验（***）
3、熟练掌握c/c++开发语言
能够在1~3个月时间内完成算法移植和训练工作"
"目标检测
算法研究
算法开发
深度学习
PyTorch
TensorFlow
Caffe","岗位职责：
针对中医诊断场景，调研AI前沿技术，复现机器学习、深度学习算法；深入理解、分析与研究医学问题，通过AI技术实现医学逻辑；负责业务相关图像分割、目标物体检测、分类与回归等领域机器学习算法研发；基于数据特征，抽象问题建立模型，完成算法设计、模型开发、训练、优化、测试与评价；聚焦AI前沿技术算法，提供创新型技术解决方案，适配中医智能诊断产品应用创新；完成算法相关技术文档的撰写与输出。
任职资格：
1.硕士及以上学历，计算机相关专业优先
2.熟练使用C++，python等语言，扎实的算法工程化与实践能力；
熟练使用pytorch，caffe，tensorflow等深度学习框架。
3.具备人工智能、机器学习算法在医疗健康领域落地实践经验优先"
深度学习,"工作职责：
1、统筹算法团队的研发迭代工作，参与解决方案的制定，并能带领团队拿到结果；
2、设计、开发和优化国际化短视频平台上的AI应用，提升用户体验和平台效率；
3、探索新的AI技术和算法，将其整合到国际化短视频的研发体系中；
4、参与构建和优化下一代研发体系，提高团队的研发效率和创新能力；
5、与跨职能团队密切合作，理解业务需求，为国际化短视频的发展提供AI技术支持；
6、负责研究和解决在AI应用开发中遇到的挑战和问题。
任职要求：
1、本科及以上学历，计算机、软件相关专业，5年及以上研发工作经验，3年以上AI算法应用经验；
2、精通深度学习的实践方法，有把深度学习模型应用到大型产品和服务中去的丰富经验；熟悉Bert、GPT3等预训练模型，对相关任务技术有深入理解（如模型训练、prompt设计、 instruct微调、模型工程化等）；
3、熟悉模型增强技术(SFT/向量召回/RLHF/Prompts等)，有实践经验者优先；能阅读前沿论文，能预判1~3年的技术方向，并提炼和转化为团队的技术项目；
4、扎实的编程技术，熟悉Python/C++/Golang等编程语言；
5、良好的团队沟通和协作能力，有责任心，能组织团队攻坚开发。"
"深度学习
控制算法
TensorFlow
PyTorch
C++
深度学习框架
Python","职责描述：
负责设计、开发和优化自动驾驶底盘控制系统，以确保车辆在不同场景下的安全、稳定和高效运行。与团队合作，使用深度学习、机器学习和传感器技术等，开发智能AI底盘控制算法，并将其应用到实际的底盘控制系统中。
岗位职责：
1. 分析和理解智能底盘控制系统的需求，并设计相应的AI控制算法和模型。
2. 建立仿真环境，以验证和评估相关AI算法在底盘控制应用的性能和可靠性。
3. 开发和优化智能底盘控制算法，包括但不限于路径规划、轨迹跟踪、动态控制等。
4. 编写高质量的代码、文档和技术报告，并与团队分享和沟通。
5. 跟踪了解行业相关的前沿发展趋势，与Top高校和研究机构开展研究和交流。组织撰写相关技术文档并输出相关专利。
任职要求：
1. 211或985硕士及以上学历，信息技术，计算机，机器学习等相关专业。
2. 具备扎实的计算机科学和控制理论基础，熟悉机器学习和深度学习算法，熟悉底盘控制原理和相关技术。
3. 熟练掌握C++/Python，并具备良好的软件开发和调试能力。至少掌握一种深度学习框架，包括但不限于pytorch或tensorflow等。
4. 自我驱动力强，自学能力强, 优秀的分析问题和解决问题的能力，具备良好的沟通表达和团队协作能力。
5. 英语水平良好，能够阅读和理解相关技术文档和论文。"
"python
tensorflow
caffe
数据挖掘
机器学习","岗位职责:
1.负责人工智能方案在智能车领域的落地应用；
2.工作内容包括但不限于物体检测、跟踪、分割、分类识别、决策、规划与控制。
3.负责AI算法/神经网络等在嵌入式系统上的优化和部署。
任职资格:
1.硕士及以上学历，自动化、软件工程、计算机等相关专业；
2.有机器学习、数据挖掘、深度学习等相关领域的理论背景，有研究或应用相关经验；
3.有较强的开发能力，熟练掌握C/C++/Python等某一编程语言；
4.至少掌握一种深度学习框架软件如Pytorch, Tensorflow，Caffe等；
5.有深度学习算法AI芯片部署经验优先。"
"深度学习
控制算法
TensorFlow
PyTorch
深度学习框架
Python
C++","职责描述：
负责设计、开发和优化自动驾驶底盘控制系统，以确保车辆在不同场景下的安全、稳定和高效运行。与团队合作，使用深度学习、机器学习和传感器技术等，开发智能AI底盘控制算法，并将其应用到实际的底盘控制系统中。
岗位职责：
1. 分析和理解智能底盘控制系统的需求，并设计相应的AI控制算法和模型。
2. 建立仿真环境，以验证和评估相关AI算法在底盘控制应用的性能和可靠性。
3. 开发和优化智能底盘控制算法，包括但不限于路径规划、轨迹跟踪、动态控制等。
4. 编写高质量的代码、文档和技术报告，并与团队分享和沟通。
5. 跟踪了解行业相关的前沿发展趋势，与Top高校和研究机构开展研究和交流。组织撰写相关技术文档并输出相关专利。
任职要求：
1. 211或985硕士及以上学历，信息技术，计算机，机器学习等相关专业。
2. 具备扎实的计算机科学和控制理论基础，熟悉机器学习和深度学习算法，熟悉底盘控制原理和相关技术。
3. 熟练掌握C++/Python，并具备良好的软件开发和调试能力。至少掌握一种深度学习框架，包括但不限于pytorch或tensorflow等。
4. 自我驱动力强，自学能力强, 优秀的分析问题和解决问题的能力，具备良好的沟通表达和团队协作能力。
5. 英语水平良好，能够阅读和理解相关技术文档和论文。"
"算法设计
算法研究
算法优化
算法测试
算法识别
算法开发","薪资范围：30万-40万
职位类别：互联网技术-人工智能-算法工程师
学历：本科 （硕士及以上优先）本硕一个211 /985
工作经验：3年及以上
年龄：32岁内
学校偏好：一本及以上
工作时间：9:00-18:00
跳槽频率：平均工作经验大于等于2年
面试次数三次线下
工作职责
1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、 图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。
2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。
3. 负责跟踪上述领域的先进技术及研发工作。
4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。
任职要求
1. 计算机相关专业，大学本科毕业，硕士及以上学历者优先。
2. 具有良好的代码能力，精通各类深度学习框架下，模型研发，熟练掌握Python、Java、C++等至少一种语言。
3. 具备快速阅读深度学习相关论文并理解算法的能力。
4. 针对上述人脸相关方向的深度学习建模具有3年及以上经验。
本硕一个211，985，32周岁及以内，3年以上视觉算法，人脸活检、大模型都可以，如果本硕都是985且大厂，可以放宽到2年左右，算法研究方向不限制"
"深度学习
图像检测
算法研究
人脸识别
视觉算法
深度学习框架","职位类别：互联网技术-人工智能-算法工程师
薪资范围：30万-40万
学历：本科 （硕士及以上优先）本硕一个211 /985
工作经验：3年及以上
年龄：32岁内
学校偏好：一本及以上
工作时间：9:00-18:00
跳槽频率：平均工作经验大于等于2年
面试轮数： 3轮 线下 （所有面试结束结算）
工作地址：北京-北京-昌平区-沙河镇-满白路-满白路中国移动国际信息港二期 商圈：城南
面试地址：北京北京昌平区沙河镇满白路满白路中国移动国际信息港二期
职位描述
工作职责
1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、 图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。
2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。
3. 负责跟踪上述领域的先进技术及研发工作。
4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。
任职要求
5. 计算机相关专业，大学本科毕业，硕士及以上学历者优先。
6. 具有良好的代码能力，精通各类深度学习框架下，模型研发，熟练掌握Python、Java、C++等至少一种语言。
7. 具备快速阅读深度学习相关论文并理解算法的能力。
8. 针对上述人脸相关方向的深度学习建模具有3年及以上经验。
本硕一个211，985，32周岁及以内，3年以上视觉算法，人脸活检、大模型都可以，如果本硕都是985且大厂，可以放宽到2年左右，算法研究方向不限制"
"深度学习
自然语言处理","职位描述：
1. 负责人工智能前沿技术领域的研究，负责机器学习平台的选型，框架搭建，开发及优化；
2. 负责机器学习/深度学习/人工智能相关算法实现，算法优化和性能评估；
3. 参与核心代码的开发，解决项目开发过程中的技术问题。
4、从事机器学习算法和理论前沿研究，研究领域包括：元学习， 深度学习，强化学习，贝叶斯学习等；
5、 探索人工智能应用，构建智能系统，提供AI云服务。
岗位要求：
1. 本科及以上学历，计算机类、数学类相关专业，软件工程、机器学习、人工智能相关研究方向优先；
2. 熟练掌握基础数学知识，具备扎实的机器学习基础，掌握常用深度学习算法；
3. 熟练掌握常用深度学习工具和语言；
4. 对技术充满热情和兴趣，关注业界自然语言处理的技术动态和行情；
5. 逻辑分析能力强，学习能力强，具备良好的沟通表达能力和团队协作精神。
6、有基于多元时间序列数据的深度学习算法经验者优先。"
"深度学习
算法开发
大数据算法","岗位描述:
1. 利用机器学习的相关技术，探索人工智能用于蛋白质设计的新算法，加速开发的进 程，包括受体-蛋白质结合模式与结合活性的预测等;
2. 对相关的数据进行整合和可视化分析，并且参与搭建整个新药研发的计算平台;
3. 参与数据收集相关的实验设计，对结果进行分析和整理;
4. 跟踪和研读相关领域的最新进展，复现和改进论文算法，并应用到实际的项目中。
任职要求:
1. 拥有计算机、人工智能、生物信息等相关专业硕士及以上学历，3 年以上机器学习和 深度学习工作经验;
2. 数学基础和算法基础好，有良好的逻辑思维和定义以及解决问题的能力;
3. 有独立算法开发能力，精通常用的数据结构及算法，熟悉各类主流深度学习算法和模型，以及至少一种主流机器学习开发工具，PyTorch 优先;
4. 具备较强的英文科研文献阅读与撰写能力，在相关领域发表过论文者优先考虑;
5. 有 AI 制药算法背景以及相关经验优先。"
"python
c++
算法","职责描述：
1）、基于加速计算平台，开展人工智能算法研究和设计优化工作；
2）、开展神经网络模型的转换，格式适配，框架迁移。
任职要求：
1）、计算机、人工智能、电子工程等相关专业硕士、博士；
2）、掌握主流模型及算法，熟悉TensorFlow 、Pytorch等深度学习框架，有视听觉领域开发经历；
3）、或掌握计算神经或脑科学基本理论，有brian2、NEST等SNN模拟器应用经历；
4）、精通python/C/C++；
5）、具有较强的独立工作能力、良好的团队合作精神。"
自动化测试,"工作职责：
1、独立负责基于深度学习的AI 生成式、图像识别/检测/关键点/分割等算法方向的评测，建立标准测试集库，优化评测模型和标准，促进产品上达成行业前列的用户体验
2、能构建基于AI的图像自动化评测技术，规划并搭建智能自动化评测工具或平台，保证评测时效性及准确性，提高评测置信度；
3、基于测试原理和业务痛点，系统性设计和实现自动化测试工具，建立流水线，优化测试效率及缺陷质量。
职位要求：
1、计算机、通信、人工智能专业，研究生及以上学历；
2、有3年以上AI算法评测，1 年及以上团队（5 人及以上）管理经验；
3、有良好的行业视野，对于AIGC/CV/数字人等新方向评测体系有自己独到见解，有计算机视觉或图像处理或智能评价等相关研究经历优先；
4、编程基础扎实，至少熟悉Python / C++ / Java中一种
5、逻辑清晰、思维敏捷，善于分析与总结，优秀的快速学习及抗压能力"
