"机器视觉
图像处理","岗位职责：
1，负责图像信息处理相关算法的研究与开发工作；
2，负责书法字体识别（OCR）的算法研究和工程实现；
3，通过持续优化人工智能识别算法和机器学习模型，提升图像识别的准确度和效率，提升应用的客户感知；
岗位要求：
1，精通C++/Python语言，以及Tensorflow/Pytorch/Caffe等深度学习框架的使用;
2，精通图像处理和识别算法，具有常见的机器学习算法及其在图像中的应用编程开发经验；
3，精通卷积神经网络模型，掌握alexnet、vggnet等网络的特性；
4，精通机器视觉，深度学习方面具备扎实的理论基础和实践经验，有强化学习经验；
5，精通Faster-RCNN，YOLO等常见神经网络模型原理，opencv等图像处理工具；
6，精通线形代数相关数学知识，精通numpy、matplotlib等常用的python库使用；
7，精通目标识别、物体检测、目标跟踪、语义分割、实例分割等科研或开发经验；
8，具备独立完成AI算法编写训练、调参优化、实现部署的能力；
9，精通服务器模型部署，WEB环境的搭建，可提供高并发API服务;"
"深度学习
算法研究
深度学习框架","岗位职责：
1、负责构建和优化、实现和部署面向工业检测的AI图像算法。
任职要求：
1、数学、计算机、电子等相关专业，硕士及以上学历；
2、3-5年AI图像算法研发经验；
3、熟悉AI图像算法技术前沿，精通AI图像算法构建和优化；
4、精通Ｃaffe，熟悉Ｔensorflow、Ｐytorch或Ｍxnet等深度学习框架；
5、熟悉使用OpenCV等图像处理库；
6、精通C++编程和代码优化；
7、学习能力和创新能力强。"
"机器学习
深度学习
能源互联网","岗位职责：
1、机器学习/深度学习相关人工智能算法，在能源互联网产品/业务中的应用研究，包括但不限于能源供需预测、电价预测、产业趋势预测；
2、指导现有电力负荷预测、新能源功率预测或电价预测等算法的迭代升级；
3、牵头负责公司人工智能算法技术体系的完善和更新，保持对人工智能算法及行业应用前沿的把控，定期向管理层做技术更新汇报；
4、牵头参加行业内竞赛、标准制定以及对外公共宣传专业发声。
职位要求：
1、计算机、自动化、应用数学或能源相关专业，硕士及以上学历；
2、对常用的机器学习/深度学习算法有深刻理解，并且有成功的实际项目或产品应用经验；
3、熟悉人工智能技术新进展及行业应用最新情况，并具备持续跟踪和学习能力；
4、熟练掌握常用人工智能算法实现编程语言，擅长通过代码及各类工具完成技术工作交互；
5、工作严谨细致，有责任心和上进心，具备优秀的沟通能力及团队协作能力；勤奋好学，富有创新精神。"
"算法开发
算法研究
深度学习
深度学习框架","工作职责
1.负责气象/海洋/生态/双碳/空间天气等领域的AI算法应用研究；
2.负责AI算法的调研、应用；
3.负责各类空间天气科学数据的处理、分析、存储、应用；
4.协助气象服务系统的开发，应用。
任职资格
1.气象、海洋、数学、计算机、机器学习相关专业研究生以上学历；
2.熟悉气象领域AI算法的基本理论；
3.具有算法运行开发经验，对AI算法应用中出现的问题能迅速定位，并根据已有经验进行解决；
4.了解跟踪AI领域前沿技术；
5.熟悉linux系统，python语言，及深度学习常用框架；
6.熟悉LSTM，GRU，GAN，ViT等多种网络结构模型；
7.具备良好英语读写能力。
加分
1.熟悉Tensorflow、Keras框架者优先；
2.有处理气象数据经验者优先；
3.有期刊论文发表者优先。"
深度学习,"工作职责：
1. 负责公司AI算法的设计、开发和调试等相关工作，包括但不限于图像、文本、语音等方向。
2. 负责深度学习算法的研究和实现，包括模型设计、训练、优化和调试等。
3. 深入研究AI算法领域的新技术，加强对深度学习、神经网络、特征提取等关键技术的理解和应用。
4. 能够协同其他团队成员，制定AI算法的开发计划和实践方案，推进AI算法的实现。
职位要求：
1. 统招本科及以上学历，计算机、数学、统计等相关专业，熟悉机器学习、深度学习、计算机视觉、自然语言处理等领域。
2. 熟悉至少一种主流深度学习框架，如TensorFlow、PyTorch、Caffe等。
3. 代码能力：Python必须，动手能力强；
4. 代码管理和任务部署：K8s、Docker必须
4. 有项目经验优先：TTS、NLP、Stable Diffusion、DeepFake、虚拟人
5. 具备良好的团队合作精神和沟通协调能力。
5. 对新技术有强烈的学习热情，有优秀的自主学习和解决问题的能力。"
"语音识别
机器人算法
知识图谱
自然语言处理
NLP
人机交互
对话系统
语义合成
输入法
机器翻译","【工作职责】
（1）参与智慧域端侧AI算法研究和开发，将前沿的算法思想落地到实际产品中
（2）用算法+框架+硬件联合优化方法，优化实际算法模型在真实软硬件场景的性能
（3）端侧算法模型和端侧AI算法框架联合开发
【任职要求】
业务技能要求：
（1）对AI基础算法较为熟悉，对CV、NLU、ASR、TTS等一个或多个领域的算法较为精通
（2）熟悉端侧算法模型优化方法，例如轻量化模型结构设计、模型压缩、特殊算子优化、模型拆分融合等方法
（3）熟悉Tensorflow、pytroch等深度学习训练框架的使用；熟悉端侧深度学习框架TF-Lite、MNN；（4）了解小样本、无监督学习，了解多模态算法""
专业知识要求：
""（1）对AI基础算法较为熟悉，对CV、NLU、ASR、TTS等一个或多个领域的算法较为精通；了解小样本学习、无监督学习、多模态算法
（2）熟悉如何将算法思想落地到实际产品中，特别是落地到端侧设备中并优化
（3）熟悉端侧AI算法框架和底层硬件的基础知识
（4）具备快速学习新知识的能力
全日制重点本一以上，至少工作7年以上
薪资详谈"
"算法研究
深度学习
深度学习框架","岗位职责：
1、负责构建和优化、实现和部署面向工业检测的AI图像算法。
任职要求：
1、数学、计算机、电子等相关专业，硕士及以上学历；
2、3-5年AI图像算法研发经验；
3、熟悉AI图像算法技术前沿，精通AI图像算法构建和优化；
4、精通Ｃaffe，熟悉Ｔensorflow、Ｐytorch或Ｍxnet等深度学习框架；
5、熟悉使用OpenCV等图像处理库；
6、精通C++编程和代码优化；
7、学习能力和创新能力强。"
"跟踪算法
图像识别
TensorFlow
Keras
PyTorch","我们是谁：塞防科技（skyfend），上市公司道通集团重点支撑和孵化的反无人机业务，有着高效靠谱的管理团队，产品为王的内部文化，黄金赛道上增量的市场机遇，快速发展的业务，和年轻化更人性化的团队氛围。我们唯才是举，求贤若渴，给奋斗者足够大的空间和舞台
我们的使命：反无人机垂直细分领域的全球No.1
你的舞台:和一群务实高效的伙伴做真正好产品的机会
你的工作内容：
1.针对图像业务场景，设计AI分类、检测、跟踪等实现方案；
2.负责图像识别领域深度学习神经网络模型开发，包括样本数据清洗整理、神经网络框架搭建、模型调参训练及测试、神经网络训练过程优化、网络压缩加速、部署等；
3.跟踪最新人工智能技术和算法进展，负责公司人工智能技术的前瞻性研究。
期望遇到这样的你：
1.硕士及以上学历，计算机、电子信息类、数学、自动化、人工智能等相关专业；
2.较强的编程能力，熟悉c/c++、python等；
3.熟悉tensorflow、pytorch、keras等至少一种深度学习框架；
4.有图像分类、目标检测、跟踪项目经验；
5.有嵌入式部署，如arm、android、fpga、dsp部署经验优先；
6.有pid控制、ISP经验优先；
7.学习能力强，具备较好逻辑思维和团队协作能力。
搜索关键词：AI算法、图像、PTZ、检测跟踪、标定，识别
期待遇见志同道合的你，和我们一起在一个快速发展的朝阳行业里做时代弄潮儿！"
"自动驾驶
深度学习
算法设计
算法开发
Python
PyTorch
TensorFlow
机器学习
C++","岗位职责：
1. 进行自动驾驶决策/规划方向机器学习、深度学习算法的设计、开发和迭代演进，实现全场景类人决策规划能力；
2. 进行自动驾驶AI算法安全、可解释性探索，未AI算法在自动驾驶领域的使用构建理论安全基础；
3. 参与AI模型跨平台迁移、量化压缩和优化；
4. 参与核心算法模块的交付、架构优化和性能提升；
5. 参与规控AI领域算法的长期研发和迭代开发。
职位要求：
1. 模式识别、机器学习、计算机视觉/强化学习、机器人/自动驾驶等研究方向；
2. 掌握常见的机器学习算法原理，并具备端到端开发能力；
3. 熟悉深度学习、强化学习相关算法，熟悉CNN、RNN等深度神经网络结构，至少掌握一种深度学习框架（PyTorch、Tensorflow等）；
4. 具备扎实的编程能力，至少掌握C++或Python一种编程语言，熟悉常用的数据结构和设计模式；
5. 熟悉linux环境开发；
6. 有自动驾驶领域相关AI算法经验或优秀学术论文者优先。
地点：北京、上海"
机器学习,"职责描述：
1. LTE/5G/6G 网络优化AI算法研究和设计；
2. AI算法实现、优化和评估；
3. 网络性能问题分析和研究。
任职要求：
1. 通信工程、计算机等相关专业，硕士以上学历，博士优先；
2. 对机器学习算法有深入研究；
3. 擅长应用问题算法建模；
4. 有无线通信的AI算法研究经验者优先；
5. 可尽快到岗者优先。
公司介绍：
三星电子中国研究院是三星电子在华投资设立的具有独立法人资格的研发机构，是具备博士后工作站运营资质、聚集了600人研发团队，并由国家批准认定的软件企业。研究院专注于人工智能、5G/6G通信技术研究和标准化等前沿技术，也积极进行商用化的开发、推动先进技术在三星产品中的商用化落地，提升三星电子产品的竞争力。
新时代，新机遇。三星电子中国研究院希望把握人工智能、5G/6G与IoT技术发展的时代机遇，凝聚海内外计算机、电子及通信领域的优秀人才，坚守“做中国人民喜爱的企业，贡献于中国社会的企业”的承诺，与您一起携手共赢、创造未来! 真诚欢迎您的加入！
※ 请应聘者在应聘过程中对现公司、 前公司的商业秘密进行保密
※ 请应聘者确认您投递的简历不包含现公司、前公司的商业秘密"
图像开发,"岗位职责：
1.对公司产品中的AI算法进行研究开发工作；
2.跟踪产品的用户反馈，改进算法设计；
3.对前沿的红外人脸识别、目标检测、目标跟踪等AI算法进行预研；
4.总结、撰写相关技术资料，并形成技术专利；
5.完成部门领导交办的其他工作。
任职资格：
1.本科及以上学历，有2年以上图像识别AI算法研发经验，有红外行业经历优先；
2.熟悉运用tensorflow、caffe、pytorch等深度学习框架中的至少一种；熟练掌握C/C++或Python，熟悉Linux环境，能够实现相关深度学习算法；
3.熟练使用英语，能顺利快速翻译英文文献；有较好的沟通表达和交流能力；
4.熟悉目标检测、跟踪和识别领域的ML算法，如yolo、SSD、faster-rcnn等；熟悉生成对抗网络，掌握GAN原理，以及基于CAN的相关算法；掌握模型的剪技和优化，能够独立完成模型剪枝等工作；Github上有开源项目者优先考虑；
5.具有算法模型硬件部署和优化能力，能满足高帧频实时性要求；
6.完成部门领导交办的其他工作。"
,"职责描述：
1.网络优化和诊断的AI算法研究；
2.AI算法实现，优化和评估；
3.网络性能问题研究
任职要求：
1.通信工程，电子工程，计算机等相关专业硕士及以上学历；
2.对机器学习算法（决策树，神经网络，SVM，深度学习，等）有深入研究；
3.具有机器学习算法编码和应用经验；
4.擅长应用问题的算法建模；
5.有无线通信的AI算法研究经验者优先；
6.对机器学习算法有广泛实用经验者优先。"
"自动驾驶
Python
PyTorch
TensorFlow
算法设计
算法研究
算法开发
算法优化","职责：
1.负责在自动驾驶域控制器上搭建整套AI算法的编译和运行环境。
2.负责/支持AI算法在嵌入式异构平台上的部署工作，包括模型转换、算法裁剪、集成。
3.负责/支持AI算法在嵌入式异构平台上的优化工作，包括算法调参、推理引擎优化、算法切分及在异构加速器上的调度、指令集优化等。
技能要求：
1.3年以上工作经验，2年以上算法部署/优化/开发相关工作经验；
2.精通Python或C/C++至少一种编程语言，熟悉常用算法和数据结构；
3.熟悉至少一种深度学习推理/部署引擎，如TensorRT、TVM等；
4.熟悉至少一种主流深度学习框架，如pytorch、tensorflow、caffe等；
5.熟练掌握Linux；
有CPU/GPU/NPU/DSP优化经验者优先；"
"软件测试
java
python
c++
自动化测试
可靠性测试
性能测试","【岗位名称】AI算法测试工程师
【地点】北京 海淀 环保科技园 深圳 福田 新一代产业园
【岗位职责】
1、负责公司移动端AI产品功能测试（智慧语音、智慧视觉等），及其相关稳定性测试、性能测试、可靠性测试的分析、测试方案编写、用例设计和测试执行工作；
2、负责公司视觉、语音算法测试，包括机器学习、决策算法、自然语言处理、融合感知等，制定AI模型评估标准，评估AI算法的精准率、召回率，支撑算法模型的负向优化；
3、负责公司AI相关自动化方案设计、开发、AI工具及平台开发
【任职要求】
1、重点大学本科或研究生及以上学历，计算机、软件工程或相关理工科专业；
2、掌握软件测试设计方法，理解软件编程规范和软件缺陷，了解软件自动化测试方案和测试方法，掌握AI算法评估方法优先
3、至少掌握Python、C、C++、JAVA语言中的一种，具备开发测试工具和脚本的能力
周围有感兴趣的 欢迎投递～"
"AI测试
自动化测试
移动端测试
软件测试
接口测试
c++
java
python","【岗位名称】AI算法测试工程师
【地点】北京 海淀 万科翠湖国际 深圳 福田 新一代产业园 南京 雨花台 金地威新 三地任选
【岗位职责】
1、负责公司移动端AI产品功能测试（智慧语音、智慧视觉等），及其相关稳定性测试、性能测试、可靠性测试的分析、测试方案编写、用例设计和测试执行工作；
2、负责公司视觉、语音算法测试，包括机器学习、决策算法、自然语言处理、融合感知等，制定AI模型评估标准，评估AI算法的精准率、召回率，支撑算法模型的负向优化；
3、负责公司AI相关自动化方案设计、开发、AI工具及平台开发
【任职要求】
1、重点大学本科或研究生及以上学历，计算机、软件工程或相关理工科专业；
2、掌握软件测试设计方法，理解软件编程规范和软件缺陷，了解软件自动化测试方案和测试方法，掌握AI算法评估方法优先
3、至少掌握Python、C、C++、JAVA语言中的一种，具备开发测试工具和脚本的能力
4、有O、V、M 三手机公司经历的候选人优先考虑，可快速入职"
"算法研究
优化算法
算法优化
算法开发
Python
C++
C/C++
C语言
Objective-C
D语言","职责描述：
1、负责AI算法研发，主要是计算机视觉(CV)领域的算法研发；
2、基于Mindspore以及华为Aatlas硬件，参与开发行业SDK和行业应用模型等工作；
3、负责AI算法应用接口开发、调试，项目实施等工作；
3、能够积极思考和解决开发过程中遇到的问题；
4、根据沟通交流需求，准确理解应用功能设计。
任职要求：
1、计算机、通信、自动化等相关专业，本科及以上学历；
2、熟练掌握Python、C++或其它编程语言之一，具有一定的编程经验；
3、熟悉计算机视觉（CV）领域的AI算法研发、模型优化；
4、有安防监控领域的项目算法研发经验者优先；
3、熟悉Linux操作系统及相关命令，能够进行Linux环境下进行开发；
4、拥有良好的代码编写风格，结构清晰，逻辑性强。"
"c++
tensorflow
python
深度学习算法","职位一：AI算法算法工程师/技术专家
岗位职责：
1. 负责AI算法的研究和开发，包括理解类视觉算法（图像/视频的识别、检测、分割、描述）、low-level底层视觉算法（去噪、去模糊、超分辨率、高动态、风格迁移等）、图像复原和增强、GAN生成技术等，应用于荣耀终端产品，提升产品竞争力；
2. 跟踪业界最新进展，与Top高校和研究机构开展研究交流；
职位要求：
1. 计算机、人工智能、数学、信号处理、模式识别、计算机图形学等相关专业的本科/硕士或者博士；
2. 具备快速阅读深度学习相关论文并理解算法的能力，有相关研究经历者优先；
3. 具备良好代码能力和工程思维能力，熟练掌握python与C++；
4. 熟练使用pytorch/tensorflow等深度学习框架，并能对算法模块进行验证或复现；
5. 具备良好的沟通能力和团队协作能力；
职位二：AutoML算法工程师/技术专家
岗位职责：
1. 负责AutoML自动模型优化算法的研究和开发，包括：网络结构搜索NAS、量化技术、剪枝技术、蒸馏技术、异构加速，应用于荣耀终端产品，提升产品竞争力；
2. 负责围绕深度学习应用落地，打造系统工具链，加速算法从预研到落地的转化，实现自动的深度学习算法训练和部署能力应用；
职位要求：
1. 计算机、人工智能、数学、信号处理、模式识别、计算机图形学等相关专业的本科/硕士或者博士；
2. 具备快速阅读深度学习相关论文并理解算法的能力，具有有AutoML链路算法的相关研究经历者优先；
3. 具备模型训练、量化、端侧部署等研发经验者优先；
4. 具备良好代码能力和工程思维能力，熟练掌握python与C++；
5. 熟练使用pytorch/tensorflow等深度学习框架，并能对算法模块进行验证或复现；
6. 具备良好的沟通能力和团队协作能力；"
"深度学习
PyTorch
深度学习框架
Python
C++","AI算法专家（服务汽车主动悬架）
对为障碍物检测准确率以及世界坐标的高度负责
负责设计、开发和优化基于AI的主动/半主动悬架控制系统，以实现?辆在不同场景下的安全，舒适运 ?。与团队合作，使?深度学习、机器学习和传感器技术等，开发智能AI悬架感知及控制算法，并在实际的悬架控制系统进?实现和验证。
岗位职责：
1. 利?公司已有的主动/半主动悬架控制经验和相关资源，分析和理解智能悬架控制系统的AI需求，并设计相应的AI感知及控制算法和模型。
2. 建?仿真环境，以验证和评估相关AI算法在悬架控制应?的性能和可靠性。
3. 开发和优化智能悬架感知及控制算法和相关性能评价算法，包括但不限于主客观评价?致性映射算法，悬架滤震算法，悬架动态特性增强算法等。
4. 编写?质量的代码、?档和技术报告，并与团队分享和沟通。
5. 跟踪了解?业相关的前沿发展趋势，与Top?校和研究机构开展研究和交流。
组织撰写相关技术? 档并输出相关专利。
职位要求
1. 211或985硕?及以上学历，信息技术，计算机，机器学习等相关专业。
2. 具备扎实的计算机科学和控制理论基础，熟悉机器学习和深度学习算法，了解常?的经典和现代控制算法。
3. 熟练掌握C++/Python，并具备良好的软件开发和调试能?。?少掌握?种深度学习框架，包括但不限于pytorch，tensorflow等。"
深度学习,"AI 算法架构师/leader（应用方向）
职位描述
我们致力于建设行业的无代码/低代码平台，加速企业数字化进程。让懂业务的人无需开发、快速构建出贴合业务需求的应用，助力业务人员自我价值最大化；将研发人员从低效重复的工作中解放出来，改变低效的研发模式；打通企业数据、减少数据孤岛，让企业掌握快速创新的主动权。
1、带领团队一起开发AI驱动的下一代企业应用引擎；
2、跟进前沿趋势，能清晰规划模型应用方向的技术路线和团队布局；
3、统筹算法团队的研发迭代工作，并能带领团队拿到结果；
4、参与解决方案的制定，推动产品落地和PMF。
职位要求
1、本科及以上学历，计算机、软件相关专业，5年及以上研发工作经验，3年以上AI算法应用经验；
2、精通深度学习的实践方法，有把深度学习模型应用到大型产品和服务中去的丰富经验；熟悉Bert、GPT3等预训练模型，对相关任务技术有深入理解（如模型训练、prompt设计、 instruct微调、模型工程化等）；
3、熟悉模型增强技术(SFT/向量召回/RLHF/Prompts等)，有实践经验者优先；能阅读前沿论文，能预判1~3年的技术方向，并提炼和转化为团队的技术项目；
4、扎实的编程技术，熟悉 python/C++/Golang等编程语言；
5、良好的团队沟通和协作能力，有责任心，能组织团队攻坚开发。"
"语言模型
Java
C++
PyTorch
算法研究","AI 算法工程师
职位描述：
与业务系统和工程团队一起合作，将业界的 AI 技术在教育领域的应用，提升用户体验和运营效率，
并将业界前沿的大语言模型技术应用在教育领域，结合教育场景和数据研发垂直领域的大模型，并持续
调优。
任职要求：
1. 计算机相关专业本科以上学历，精通至少一门语言，Java/C++/Python 等，具有扎实的代码功底；
2. 深入理解主流深度学习算法原理及应用，具有 3 年及以上算法实践及优化经验；
3. 熟悉 Tensorflow/Pytorch 等 AI 算法框架，能够在工业级系统里开发和调优分布式算法；
4. 良好的沟通能力和团队协作能力。
加分项（满足一项即可，多项更佳）：
1. 在国内外一线互联网公司有通过深度神经网络、大语言模型、视觉、语音等算法提升核心业务指标
（包括但不限于搜索、推荐、广告、安全等业务）的经验；
2. 有大语言模型预训练、微调、RLHF 实际研究或经验；
3. 在国内外顶级 AI 会议上发表过论文；
4. 在一线公司担任团队或技术负责人；"
"算法研究
机器视觉
自动驾驶
定位算法","职责描述：
1. 负责搭建无人平台通用智能算法训练框架，涵盖常见的无人平台AI算法，包括但不限于2D感知、3D感知、决策规划、通信定位等；
2. 负责搭建无人平台通用智能算法部署框架，并设计算法与中间件（如ROS2）的交互模式，开发并维护通用的接口与消息方案。
任职要求：
1. 统招研究生及以上学历，电子、计算机、软件工程、自动化等IT大类专业；
2. 具备IT界或无人平台（无人机、无人船、无人车、各类机器人）行业背景；
3. 3年以上AI算法开发和模型交付部署经验，精通 Python 语言和 PyTorch 框架；
4. 具备开源经验者优先，熟悉 mmlab、detectron2、pytorch-lightning等开源算法框架者优先；
5. 具备数据集整理、清洗、管理、规模训练经验者优先；
6. 熟悉神经网络模型与 ROS2、Apollo CyberRT 等中间件服务交互者优先；
7. 具备技术热情和探索精神，具备自驱力与责任感，具备较好的沟通表达和组织管理能力。"
深度学习,"""AI 算法架构师/leader（应用方向）- aPaaS 零代码/低代码业务-AIGC
上海/杭州/北京
1、带领团队一起开发AI驱动的下一代企业应用引擎；
2、跟进前沿趋势，能清晰规划模型应用方向的技术路线和团队布局；
3、统筹算法团队的研发迭代工作，并能带领团队拿到结果；
4、参与解决方案的制定，推动产品落地和PMF。
职位要求
1、本科及以上学历，计算机、软件相关专业，5年及以上研发工作经验，3年以上AI算法应用经验；
2、精通深度学习的实践方法，有把深度学习模型应用到大型产品和服务中去的丰富经验；熟悉Bert、GPT3等预训练模型，对相关任务技术有深入理解（如模型训练、prompt设计、 instruct微调、模型工程化等）；
3、熟悉模型增强技术(SFT/向量召回/RLHF/Prompts等)，有实践经验者优先；能阅读前沿论文，能预判1~3年的技术方向，并提炼和转化为团队的技术项目；
4、扎实的编程技术，熟悉 python/C++/Golang等编程语言；
5、良好的团队沟通和协作能力，有责任心，能组织团队攻坚开发。
"""
"AI算法
AI推理环境搭建
图像算法
TensorFlow
pytorch
MXNet","职责描述：
主流AI算法模型训练/推理环境搭建，AI算法模型服务化。
任职要求：
1、研究生以上学历；
2、对图像相关算法感兴趣，有图像预处理和后处理相关经验优先；
3、熟悉linux操作系统，会使用shell脚本优先；
4、较强表达和沟通能力，工作认真、严谨、敬业；
5、扎实Python/C++编程基础，tensorflow、pytorch、mxnet等深度学习框架使用经验优先。"
"python
视觉图像算法
TensorFlow/Caffe
深度学习
机器学习","岗位职责：
1．图形图像检测算法研究
2．基于图形图像的深度学习识别算法研究
3．深度学习模型优化
4. 应对工业实际生产进行硬件匹配选型
5．配合软件工程师实现产品化
6. GPU计算加速算法
7. 撰写相关设计文档
8. 调研算法开发需求
9. 场地支持
岗位要求：
1．硕士及以上学历
2. 计算机或者信号处理或者仪器仪表自动化等专业
3. 1-3年工作经验或者博士
4. 机器学习、深度学习、图像处理等领域工作或者项目经验
5．熟练使用TensorFlow/Caffe/MXNet/PyTorch中至少一种或多种深度学习框架
6. 深度理解AI算法实现过程数据收集、处理，模型训练等过程中的各类技巧
7. 了解CNN、LSTM、RNN等神经网络组件的原理
8. 具有独立完成AI算法训练与优化的能力"
"深度学习
Q-learning
算法开发","职责描述：
1、开展时间序列预测方面的人工智能算法开发，实现高容错率、高准确度能源需求预测；
2、在机器学习算法可解释性和预测质量提升方面进行研究，实现算法持续升级；
3、 配合软件工程师，进行算法封装和生产环境部署、调试；
任职要求：
1、国内外知名高校毕业生，硕士以上学历优先；
2、熟悉人工智能算法，尤其是在预测领域的机器学习、深度学习算法；
3、python功底扎实，了解R/Matlab/Java者优先；
4、踏实勤奋，乐于学习和创新"
,"岗位职责：
1、负责AI在工业领域的落地和探索；
2、负责AI前沿研究的规划；
3、熟悉AI图像算法最新技术前沿；
4、精通AI图像算法构建和优化；
5、管理公司AI团队的日常工作。
任职要求：
1、硕士以上学历，计算机及相关专业，英文阅读及沟通能力优秀，在计算机视觉领域顶会如CVPR、ICCV、ECCV等不少于2篇论文，3年以上工作经验，大厂、顶级研究团队背景优先；
2、熟练应用Python、PyTorch、TensorFlow、PaddlePaddle等，熟悉C/C++、Shell 、OpenCV、Docker、Triton Server、具有扎实的数学和计算机基础；
3、具备计算机视觉处理、深度学习工业检测场景等相关领域研究研发能力；熟悉CV 算法、机器视觉算法、图像识别算法、深度学习算法等；
4、在图像分类、目标检测、图像分割、人脸识别、姿态检测、OCR识别等有比较深的研究基础。熟知：CNN、卷积神经网络、NMS、SoftMax、FPN、anchor；熟练操纵部署：TensorRT 加速、Int8、边缘盒子部署（NVIDIA Jetson 系列），做过算法优化：模型压缩、模型蒸馏、模型剪枝、模型量化；
5、对工业AI感兴趣，能快速学习新技术，具有创新型驱动精神，同时具有良好代码风格和质量意识，善于解决问题和分析问题 ，乐于将人工智能技术应用到实际业务场景。"
"感知算法
感知机
PyTorch
Python
C++","岗位职责：
1、自动驾驶感知模块部署的工程架构，提升感知算法部署的工程质量以及产品化进程；
2、负责AI算法模型在嵌入式平台的优化，保证AI感知算法在嵌入式平台稳定运行；
3、AI感知后处理算法架构的设计与开发工作，保证后处理算法在嵌入式设备稳定运行。
任职资格:
1. 精通C/C++或者Python，熟悉多线程编程，内存管理，设计模式和Linux/Unix开发环境，对C11的语法特性有清晰的理解和认识；
2. 熟悉GPU硬件架构，熟悉tensorRT，精通CUDA，在深度学习计算框架等领域有丰富优化经验者优先；
3. 熟悉pytorch等主流Deep Learning训练框架；
4. 熟悉tda4，s32v234等车载嵌入式平台者优先
5. 有较强的进行代码调试和解决技术问题的能力；
6. 有较强的团队精神和沟通交流能力。"
AI,"岗位职责
1、根据需求调研相关的AI算法，应用现有算法解决具体AI应用中的问题，使用Paddle框架进行算法开发、训练、量化、推理；
2、负责知识图谱、机器视觉、信号特征识别、语音语义、自然语言等AI方向的算法调研、训练、推理和应用程序开发，按要求封装调用接口；
3、将现有算法移植到国产深度学习框架PaddlePaddle，在国产AI平台中进行训练和推理，并进行性能调优；
4、根据需求对算法模型进行剪枝、蒸馏、量化、压缩等轻量化操作并部署到嵌入式AI平台中进行推理；
5、编写相关算法研究报告、算法测试报告等文档，记录测试过程。
岗位要求：
1、统招硕士及以上学历，经验丰富者可放宽到本科；
2、精通C/C++或Python语言，掌握智能计算相关基础知识和基本理论；
3、熟悉Linux操作系统，熟练使用Ubuntu或Centos操作系统，有国产操作系统经验者优先；
4、有人工智能、计算机视觉等领域开发工作经验，至少熟悉PaddlePaddle、TensorFlow、Pytorch 、Caffe等框架中的两种，有PaddlePaddle使用经验者优先；
5、了解常见的深度学习算法，如：CNN、RNN、LSTM、Transformer等，熟悉常见算子，像计算密集型类算子、变换类算子；
6、有较强的学习能力和主观能动性，自主解决问题能力强，接受短期出差；
7、优秀的沟通协同能力，善于把握客户需求，能承受一定的工作压力。"
"算法研究
AI
深度学习","""职位描述
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"""
"算法识别
模式识别
深度学习
算法研究
深度学习框架","1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
任职要求：
职位要求
1、计算机、AI、电子、自动化等相关专业博士学历（硕士，2年以上工作经验，做手势人体识别算法）；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"
"深度学习
算法研究
深度学习框架","岗位职责：
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
任职要求：
1、计算机、AI、电子、自动化等相关专业博士学历；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。"
"算法开发
强化学习
深度学习
TensorFlow
PyTorch","工作职责
1、负责AI深度学习算法在AR/MR领域应用的研究和落地
2、主导手势交互、空间感知等功能的技术研发和产品化
3、推动AI算法在AR/MR领域上的前沿探索
任职要求
1、计算机、AI、电子、自动化等相关专业硕士及以上学历
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow始
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先;
4、有XR相关领域算法研发和产品化经验者优先;
5、有发表过CV方向高质量会议或期刊论文者优先有AI竞赛优胜经验者优先"
